id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo
51994646;CASA;230000;12-07-2023;INMOBILIARIA;633;300;3;3;1;CERRO CHICO;CORDOBA;-31.3671662;-64.2261476;True
51740215;DEPARTAMENTO;69900;29-05-2023;INMOBILIARIA;67;61;1;1;;GENERAL PAZ;CORDOBA;-31.4120565;-64.1639264;False
44936786;DEPARTAMENTO;85000;31-07-2022;INMOBILIARIA;3000;89;2;;;VILLA ALLENDE;VILLA ALLENDE;-31.3023052;-64.2840741;False
48872842;DEPARTAMENTO;95000;31-07-2022;INMOBILIARIA;250;130;3;3;;VILLA ALLENDE;VILLA ALLENDE;-31.3225488;-64.2883532;False
51050038;DEPARTAMENTO;67000;26-01-2023;INMOBILIARIA;45;;1;1;;CENTRO;CORDOBA;-31.4186993;-64.1940742;False
52069546;CASA;182000;26-07-2023;INMOBILIARIA;170;160;3;2;2;GREENVILLE II;CORDOBA;-31.4842564;-64.16920329999999;True
49472612;CASA;180000;31-07-2022;INMOBILIARIA;1000;250;;2;2;VENTA - CASA - MENDIOLAZA - TRES DORM.;MENDIOLAZA;-31.2638748;-64.3094787;False
52053154;CASA;92000;28-07-2023;INMOBILIARIA;827;120;2;1;2;HERMOSA CASA EN TANTI - AMPLIO TERRENO;TANTI;-31.3586888;-64.576508;True
51675295;CASA;139000;19-05-2023;PARTICULAR;300;216;3;2;2;OTROS;UNQUILLO;-31.2374053;-64.3153912;False
51969170;TERRENOS;270000;08-07-2023;PARTICULAR;7000;;;;;PUEBLO ESTANCIA LA PAZ - EXCEPCIONAL LOTE;ASCOCHINGA;-30.9586131397555;-64.23731584130859;True
51171805;DEPARTAMENTO;40000;20-02-2023;INMOBILIARIA;45;45;1;1;;GUEMES;CORDOBA;-31.42484665;-64.19586182;False
49268934;TERRENOS;82000;31-07-2022;INMOBILIARIA;360;;;;;TERRENO - PQUE. SAN CARLOS;CORDOBA;-31.4496774;-64.1605797;False
51963035;DEPARTAMENTO;110000;07-07-2023;INMOBILIARIA;100;100;2;1;;EN VENTA! DEPARTAMENTO DE 2 DORM. EN RIO CUARTO;RIO CUARTO;-33.1205752;-64.3597525;True
51890666;CASA;105000;08-07-2023;INMOBILIARIA;180;140;3;3;2;DOCTA;CORDOBA;-31.4619471;-64.3061183;True
51916259;TERRENOS;55000;29-06-2023;INMOBILIARIA;800;300;;;;VALLE DEL GOLF;MALAGUENO;-31.4813975;-64.4271998;True
51879876;CASA;98000;26-06-2023;PARTICULAR;162;142;4;1;1;POETA LUGONES;CORDOBA;-31.3661342;-64.20625919999999;True
51484077;TERRENOS;48000;15-04-2023;INMOBILIARIA;360;;;;;SOLARES DE MANANTIALES;CORDOBA;-31.4751168;-64.27164909999999;False
51340025;DEPARTAMENTO;98000;17-03-2023;INMOBILIARIA;59;59;2;2;;GENERAL PAZ;CORDOBA;-31.4144884;-64.1727442;False
51007927;CASA;100000;18-01-2023;INMOBILIARIA;180;170;3;2;2;OPORTUNIDAD! VENDO CASA AMOBLADA 6 AMBIENTES, CON PARRILLA - BIALET MASSE;SANTA MARIA DE PUNILLA;-31.3162596;-64.4639306;False
50623409;TERRENOS;118000;02-11-2022;INMOBILIARIA;380;;;;;GREENVILLE II;CORDOBA;-31.4842449;-64.1689224;False
52075331;CASA;340000;31-07-2023;INMOBILIARIA;1258;303;3;3;2;ESTANCIA Q2;MENDIOLAZA;-31.2707971;-64.3048371;True
46891596;TERRENOS;21000;01-08-2022;INMOBILIARIA;375;;;;;VILLA CATALINA;RIO CEBALLOS;-31.2061542;-64.28034;False
51161813;CASA;850000;21-02-2023;INMOBILIARIA;2303;550;4;4;4;LAS DELICIAS;CORDOBA;-31.3715938891;-64.2942667344;False
51711561;DEPARTAMENTO;375000;24-05-2023;INMOBILIARIA;163;130;2;2;1;VILLA BELGRANO;CORDOBA;-31.3652613;-64.2601742;False
51241531;CASA;195000;01-03-2023;INMOBILIARIA;5000;120;1;2;;CASA - SAN JAVIER;CORDOBA;-31.4641586;-64.1573875;False
49051762;CASA;249000;31-07-2022;INMOBILIARIA;220;130;3;2;;VILLA BELGRANO;CORDOBA;-31.3573307;-64.2473369;False
49268892;DEPARTAMENTO;43000;31-07-2022;INMOBILIARIA;48;48;1;1;;OBSERVATORIO;CORDOBA;-31.42370099999999;-64.1995388;False
47735571;CASA;395000;31-07-2022;INMOBILIARIA;1250;550;4;4;3;VILLA BELGRANO;CORDOBA;-31.3675914;-64.2564245;False
51899937;CASA;128000;24-06-2023;INMOBILIARIA;180;162;3;2;1;TERRAZAS DE MANANTIALES;CORDOBA;-31.4673562;-64.258919;True
50997013;CASA;159000;19-01-2023;INMOBILIARIA;250;160;3;2;2;SIETE SOLES NATURALEZA URBANA;CORDOBA;-31.447265853553365;-64.3145157653469;False
51887488;TERRENOS;59900;22-06-2023;INMOBILIARIA;600;;;;;LOS ESPINILLOS;POTRERO DE GARAY;-31.46337950830165;-64.3030811;True
50699286;DEPARTAMENTO;73900;17-11-2022;INMOBILIARIA;225;70;1;1;1;LOFT UN DORMITORIO, PILETA, 50 M DE COSTANERA Y DEL RIO SAN ANTONIO.;SAN ANTONIO DE ARREDONDO;-31.476700716437865;-64.52569591901855;False
51949196;CASA;120000;05-07-2023;INMOBILIARIA;347;316;3;1;2;ALTO ALBERDI;CORDOBA;-31.4069676;-64.2239368;True
51264303;DEPARTAMENTO;59000;11-03-2023;INMOBILIARIA;60;43;1;1;;GENERAL PAZ;CORDOBA;-31.4113335;-64.1616608;False
51748516;DEPARTAMENTO;47000;29-05-2023;INMOBILIARIA;60;55;1;;;ALTO ALBERDI;CORDOBA;-31.4031603;-64.2183176;False
51373315;CASA;95000;26-03-2023;INMOBILIARIA;125;65;2;1;1;NUEVO URCA;CORDOBA;-31.384975;-64.267902;False
51245597;DEPARTAMENTO;62000;02-03-2023;INMOBILIARIA;46;42;1;1;;NUEVA CORDOBA;CORDOBA;-31.4231506;-64.1813633;False
51714158;CASA;330000;27-05-2023;INMOBILIARIA;900;270;3;2;2;LA CUESTA;LA CALERA;-31.3540019;-64.3282617;False
50899573;CASA;500000;31-12-2022;INMOBILIARIA;1555;460;5;6;4;EL BOSQUE;CORDOBA;-31.42033958;-64.18817902;False
52008346;DEPARTAMENTO;75000;19-07-2023;INMOBILIARIA;54;54;1;1;;NUEVA CORDOBA;CORDOBA;-31.42801189999999;-64.187108;True
50878181;CASA;139900;21-12-2022;INMOBILIARIA;500;170;3;2;2;VIVIENDA A ESTRENAR EN VILLA DEL TOTORAL;VILLA DEL TOTORAL;-30.7060475;-64.0675866;False
51784560;CASA;163000;08-06-2023;INMOBILIARIA;367;138;3;3;1;GRANJA DE FUNES;CORDOBA;-31.3500219;-64.2427407999999;False
51597723;CASA;100000;03-05-2023;INMOBILIARIA;181;180;3;3;2;SAN IGNACIO VILLAGE;CORDOBA;-31.4894675;-64.25021149999999;False
51019417;TERRENOS;7900;21-01-2023;INMOBILIARIA;300;;;;;DOS HERMOSOS LOTES EN LA CUMBRE CON ESCRITURA. HERMOSA VISTA!;LA CUMBRE;-30.951183551589025;-64.52420394365231;False
51717208;CASA;45000;26-05-2023;INMOBILIARIA;250;70;2;1;1;MARIANO BALCARCE;CORDOBA;-31.4360259;-64.2197044;False
51310821;CASA;520000;15-03-2023;INMOBILIARIA;1500;350;3;4;2;CANUELAS COUNTRY GOLF;CORDOBA;-31.4746327;-64.1644287;False
51823001;TERRENOS;50000;08-06-2023;INMOBILIARIA;5000;;;;;VENTA DE LOTES EN ESTANCIA LA CUNKA! CON VISTA A LAS SIERRAS!;SANTA MARIA;-31.79195;-64.5470565;False
51641128;DEPARTAMENTO;65000;16-05-2023;INMOBILIARIA;43;43;1;1;;CENTRO;CORDOBA;-31.4185102;-64.1938331;False
50260039;CASA;260000;11-09-2022;INMOBILIARIA;363;255;3;4;1;URCA;CORDOBA;-31.3864807;-64.2306458;False
51434740;TERRENOS;378000;04-04-2023;INMOBILIARIA;219;;;;;GENERAL PAZ;CORDOBA;-31.4112973;-64.1695286;False
52019964;DEPARTAMENTO;50000;23-07-2023;INMOBILIARIA;48;38;1;1;;NUEVA CORDOBA;CORDOBA;-31.4249385;-64.1790872;True
49148489;DEPARTAMENTO;59000;31-07-2022;INMOBILIARIA;55;55;2;1;;ALTA CORDOBA;CORDOBA;-31.3937993;-64.1867592;False
47043049;DEPARTAMENTO;63000;31-07-2022;INMOBILIARIA;61;61;1;1;;CENTRO;CORDOBA;-31.4183374;-64.196186;False
51442560;TERRENOS;999999;05-04-2023;INMOBILIARIA;360;;;;;CHACRAS GREEN;CORDOBA;-31.346506;-64.2124876;False
51429989;CASA;195000;03-04-2023;INMOBILIARIA;151;123;3;3;2;CANUELAS COUNTRY GOLF;CORDOBA;-31.4763224;-64.1641363;False
50168012;DEPARTAMENTO;108000;19-08-2022;INMOBILIARIA;82;51;1;1;;JARDIN CLARET;CORDOBA;-31.34840232776153;-64.2279672;False
52017978;DEPARTAMENTO;48000;17-07-2023;INMOBILIARIA;42;42;1;1;;NUEVA CORDOBA;CORDOBA;-31.4273158;-64.1920035;True
51542982;DEPARTAMENTO;68000;24-04-2023;INMOBILIARIA;42;39;1;1;;NUEVA CORDOBA;CORDOBA;-31.4266161;-64.190729;False
51780680;CASA;46000;04-06-2023;INMOBILIARIA;360;70;2;2;1;CASA EN VENTA EN UNQUILLO. DOS DORM..;UNQUILLO;-31.2325672;-64.3061195;False
50672875;DEPARTAMENTO;55000;11-11-2022;INMOBILIARIA;;;1;1;;TEODORO FELDS;CORDOBA;-31.3980627;-64.2455545;False
48216666;CASA;155000;31-07-2022;INMOBILIARIA;;154;3;2;2;POSTA CARRETA CLUB DE CAMPO;SANTA ROSA DE CALAMUCHITA;-32.054297;-64.606321;False
50518160;DEPARTAMENTO;46000;20-10-2022;INMOBILIARIA;36;36;1;1;;NUEVA CORDOBA;CORDOBA;-31.4261393;-64.1921175;False
49006718;CASA;125000;01-08-2022;INMOBILIARIA;186;186;3;3;1;SAN IGNACIO VILLAGE;CORDOBA;-31.486821;-64.2533615;False
51758071;CASA;85000;02-06-2023;INMOBILIARIA;117;110;3;1;1;VENTA CASA 3 DORM SAN ALFONSO VILLA ALLENDE;VILLA ALLENDE;-31.3069544;-64.290586;False
48653324;DEPARTAMENTO;400000;01-08-2022;INMOBILIARIA;216;216;2;3;;CERRO DE LAS ROSAS;CORDOBA;-31.3811008;-64.2245995;False
51809471;TERRENOS;250000;10-06-2023;INMOBILIARIA;1584;;;;;ESTANCIA EL TERRON;MENDIOLAZA;-31.2595068;-64.3001609;False
49561569;DEPARTAMENTO;200000;01-08-2022;PARTICULAR;115;115;2;2;1;VILLA BELGRANO;CORDOBA;-31.3620746;-64.2588634;False
49087217;CASA;530000;01-08-2022;INMOBILIARIA;1500;450;4;3;2;EL BOSQUE;CORDOBA;-31.3484386;-64.3019265;False
50940701;DEPARTAMENTO;49500;09-01-2023;INMOBILIARIA;45;40;1;1;;CENTRO;CORDOBA;-31.41564;-64.1985891;False
51859895;DEPARTAMENTO;70000;15-06-2023;INMOBILIARIA;50;50;1;1;;NUEVA CORDOBA;CORDOBA;-31.4260013;-64.1658901;False
51579668;CASA;90000;01-05-2023;INMOBILIARIA;;100;2;1;;CAMARA;ALTA GRACIA;-31.6552362;-64.42308899999999;False
51551687;TERRENOS;27000;25-04-2023;INMOBILIARIA;250;;;;;DOCTA;CORDOBA;-31.45864677;-64.30680847;False
51759239;CASA;228000;31-05-2023;INMOBILIARIA;250;;3;3;2;MIRADORES DE MANANTIALES;CORDOBA;-31.4570152;-64.2381063;False
50730686;CASA;350000;21-11-2022;INMOBILIARIA;;360;3;3;4;VILLA DEL LAGO;VILLA CARLOS PAZ;;;False
51267087;DEPARTAMENTO;160000;06-03-2023;INMOBILIARIA;186;186;3;3;;CENTRO;CORDOBA;-31.41414919999999;-64.191565;False
48659217;DEPARTAMENTO;220000;01-08-2022;PARTICULAR;161;161;2;2;1;CASONAS DEL GOLF;VILLA ALLENDE;-31.2820836236;-64.2939602132;False
51634874;CASA;130000;14-05-2023;INMOBILIARIA;260;150;2;2;2;VILLA CABRERA;CORDOBA;-31.3862345;-64.2143064;False
52008456;CASA;255000;15-07-2023;PARTICULAR;500;;3;2;2;CATEGORIA! TEJAS III - CERTIFICADO BANCOR EN TRAMITE - TERRENO 500 M2 - DISFRUTA EN FAMILIA - PILETA!;CORDOBA;-31.4119314;-64.1793582;True
51641444;CASA;69500;10-05-2023;INMOBILIARIA;150;120;2;1;2;DOCTA;CORDOBA;-31.46453029199417;-64.30275120766981;False
50177143;CASA;300000;22-08-2022;INMOBILIARIA;1165;271;3;3;2;PARQUE CAPITAL;CORDOBA;-31.44611;-64.216385;False
51415493;DEPARTAMENTO;120000;01-04-2023;PARTICULAR;110;;3;2;1;COFICO;CORDOBA;-31.3992785;-64.1827745;False
50483019;DEPARTAMENTO;180000;17-10-2022;INMOBILIARIA;120;120;3;2;1;NUEVA CORDOBA;CORDOBA;-31.4238368;-64.1803872;False
51144369;DEPARTAMENTO;23000;18-02-2023;INMOBILIARIA;62;45;1;1;;LOS NARANJOS;CORDOBA;-31.42712212;-64.21336365;False
50905349;TERRENOS;180000;28-12-2022;INMOBILIARIA;3500;1;;;;TERRENO FRENTE AL GOLF LA CUMBRE;LA CUMBRE;-30.993255599989496;-64.4845938814453;False
51185314;CASA;350000;24-02-2023;INMOBILIARIA;950;350;3;4;;SAN MARTIN;CORDOBA;-31.358500575740717;-64.319818;False
51793779;DEPARTAMENTO;51500;09-06-2023;INMOBILIARIA;50;50;1;1;;NUEVA CORDOBA;CORDOBA;-31.4295519;-64.1898777;False
49230401;CASA;50000;31-07-2022;INMOBILIARIA;150;143;3;1;1;ALTO ALBERDI;CORDOBA;-31.400473;-64.2182241;False
51151315;CASA;120000;28-02-2023;INMOBILIARIA;150;150;2;1;;CERRO CHICO;CORDOBA;-31.3650044;-64.2229482;False
50396786;DEPARTAMENTO;100000;27-09-2022;INMOBILIARIA;95;95;3;2;1;LOMAS DEL CHATEAU;CORDOBA;-31.3823621;-64.2601531;False
50189052;TERRENOS;7500;24-08-2022;INMOBILIARIA;300;;;;;VENTA TERRENO BARRIO VILLA SOL SALSIPUEDES;SALSIPUEDES;-31.118773543124018;-64.28757;False
51882309;TERRENOS;45000;25-06-2023;INMOBILIARIA;1500;1;;;;VALLE PARQUE SANTA ANA;VILLA PARQUE SANTA ANA;-31.58475053751888;-64.33805323797607;True
51985307;DEPARTAMENTO;69000;11-07-2023;INMOBILIARIA;70;66;2;10;;CENTRO;CORDOBA;-31.41268;-64.1855409;True
51616451;CASA;110000;05-05-2023;INMOBILIARIA;340;104;2;2;1;JARDIN;CORDOBA;-31.456940624817197;-64.16585823815915;False
51774493;DEPARTAMENTO;115000;02-06-2023;INMOBILIARIA;150;88;2;2;1;COSTAS DE MANANTIALES;CORDOBA;-31.4522439;-64.234819;False
50479291;DEPARTAMENTO;125000;13-10-2022;INMOBILIARIA;120;120;3;2;;CENTRO;CORDOBA;-31.4109979;-64.1914020999999;False
51994397;CASA;520000;18-07-2023;INMOBILIARIA;;400;4;3;2;EL BOSQUE;CORDOBA;-31.3500182;-64.3097671;True
50714553;CASA;145000;23-11-2022;INMOBILIARIA;200;;2;2;1;VILLA BELGRANO;CORDOBA;-31.3599829;-64.2522531;False
51765111;CASA;99900;05-06-2023;INMOBILIARIA;180;130;3;3;2;CENTRO;CORDOBA;-31.478896014774;-64.261978587945;False
50164948;TERRENOS;24000;17-08-2022;INMOBILIARIA;250;;;;;TERRENO - CUESTAS DE MANANTIALES;CORDOBA;-31.4570152;-64.2381063;False
50716056;CASA;395000;17-11-2022;INMOBILIARIA;1060;;4;3;2;LAS CORZUELAS;MENDIOLAZA;-31.242508;-64.257622;False
51880932;DEPARTAMENTO;50000;25-06-2023;INMOBILIARIA;67;;2;1;;CENTRO;CORDOBA;-31.4104539;-64.1852957;True
50948043;CASA;135000;24-01-2023;PARTICULAR;120;;3;2;;CENTRO;CORDOBA;-31.4133129;-64.1889782;False
51612273;DEPARTAMENTO;59000;04-05-2023;INMOBILIARIA;43;43;1;1;;GENERAL PAZ;CORDOBA;-31.4121031;-64.160736;False
51831338;PH;170000;09-06-2023;INMOBILIARIA;200;170;3;2;2;NUEVO POETA LUGONES;CORDOBA;-31.3684421;-64.2101539;False
51065151;CASA;200000;30-01-2023;INMOBILIARIA;510;300;3;4;4;VILLA ESQUIU;CORDOBA;-31.3664863;-64.11536;False
51507148;TERRENOS;85000;18-04-2023;INMOBILIARIA;360;;;;;CAMINO A SAN CARLOS;CORDOBA;-31.501311;-64.165647;False
51969520;CASA;189000;10-07-2023;PARTICULAR;630;230;3;3;2;CONDOR ALTO;VILLA ALLENDE;-38.416097;-63.616672;True
51945374;TERRENOS;22700;03-07-2023;INMOBILIARIA;250;250;;;;MANANTIALES;CORDOBA;-31.420084;-64.18877411;True
45369060;CASA;550000;31-07-2022;INMOBILIARIA;2400;405;3;4;4;COUNTRY FORTIN DEL POZO;CORDOBA;-31.4753365;-64.16902219999997;False
52057655;CASA;250000;29-07-2023;INMOBILIARIA;465;229;3;2;2;LA CATALINA URBANIZACION RESIDENCIAL;CORDOBA;-31.3593156;-64.2378263;True
51811738;CASA;360000;08-06-2023;INMOBILIARIA;980;310;3;3;3;SAN ISIDRO;VILLA ALLENDE;-31.30784429792384;-64.24094748898315;False
51998027;CASA;490000;16-07-2023;INMOBILIARIA;1500;340;4;2;2;LA CASCADA COUNTRY GOLF;CORDOBA;-31.4645896;-64.2599471;True
50699804;DEPARTAMENTO;56000;16-11-2022;INMOBILIARIA;65;50;1;1;;NUEVA CORDOBA;CORDOBA;-31.4357664;-64.19557209999999;False
51598247;TERRENOS;160000;03-05-2023;INMOBILIARIA;1500;;;;;LA CASCADA COUNTRY GOLF;CORDOBA;-31.4645896;-64.2599471;False
50346939;DEPARTAMENTO;115000;19-09-2022;INMOBILIARIA;81;81;2;2;;NUEVA CORDOBA;CORDOBA;-31.42366982;-64.18891144;False
50571636;PH;2;31-10-2022;INMOBILIARIA;200;140;3;2;2;VALLE ESCONDIDO;CORDOBA;-31.3804199;-64.2767684;False
51859562;TERRENOS;29000;15-06-2023;INMOBILIARIA;300;;;;;MANANTIALES;CORDOBA;-31.4570152;-64.2381063;False
52062137;CASA;265000;25-07-2023;INMOBILIARIA;270;307;3;4;3;SAN SALVADOR;CORDOBA;-31.3978229;-64.2297107;True
51984400;CASA;85000;10-07-2023;INMOBILIARIA;300;112;2;1;;SAN RAFAEL;CORDOBA;-31.4230673;-64.2220995;True
50625140;TERRENOS;250000;03-11-2022;INMOBILIARIA;1000;;;;;MANANTIALES COUNTRY;CORDOBA;-31.4477285;-64.2245721;False
51918290;DEPARTAMENTO;72000;28-06-2023;INMOBILIARIA;57;57;1;1;;NUEVA CORDOBA;CORDOBA;-31.4219257;-64.1833908;True
51510683;PH;77000;22-04-2023;INMOBILIARIA;150;120;3;1;1;VILLA CENTENARIO;CORDOBA;-31.3635494;-64.22684660000002;False
51932446;CASA;104000;04-07-2023;INMOBILIARIA;180;128;3;2;1;DOCTA;CORDOBA;-31.461861253715437;-64.3058;True
51990575;CASA;110000;12-07-2023;INMOBILIARIA;180;166;3;2;2;MANANTIALES;CORDOBA;-31.4570152;-64.2381063;True
51065871;DEPARTAMENTO;40000;05-02-2023;INMOBILIARIA;42;42;1;1;;GENERAL PAZ;CORDOBA;-31.415984;-64.1715078;False
51847241;DEPARTAMENTO;550000;15-06-2023;INMOBILIARIA;300;226;4;5;2;NUEVA CORDOBA;CORDOBA;-31.4279759;-64.1852099;False
52007605;CASA;129900;18-07-2023;PARTICULAR;382;160;3;2;2;CASA EN VENTA, APTA CREDITO - VILLA QUIZQUIZACATE;CORDOBA;-31.3331075958;-64.2792427142;True
47310027;TERRENOS;89000;31-07-2022;INMOBILIARIA;300;180;;;;ALTO ALBERDI;CORDOBA;-31.4033417;-64.21317249999998;False
51554965;TERRENOS;124000;26-04-2023;INMOBILIARIA;1250;1249;;;;ESTANCIA Q2;MENDIOLAZA;-31.2673667;-64.30559549999998;False
47882993;CASA;199000;31-07-2022;INMOBILIARIA;340;250;3;2;3;SOLARES DE SANTA MARIA;CORDOBA;-31.4591541;-64.2234549;False
50277786;DEPARTAMENTO;149000;07-09-2022;INMOBILIARIA;180;180;3;3;2;NUEVO POETA LUGONES;CORDOBA;-31.3607763;-64.2086904;False
51458335;TERRENOS;246000;14-04-2023;INMOBILIARIA;1466;1465;;;;ESTANCIA EL TERRON;MENDIOLAZA;-31.2595068;-64.3001609;False
49958499;CASA;44000;31-07-2022;INMOBILIARIA;312;100;2;1;;VENTA CASA ESQUINA BARRIO LOS ROBLES CORDOBA;CORDOBA;-31.4016057;-64.2675346;False
48357728;TERRENOS;15300;31-07-2022;INMOBILIARIA;1028;;;;;(COD 602) EN VENTA DOS TERRENOS AL PRECIO DE UNO EN ESTANCIA VIEJA;ESTANCIA VIEJA;-31.388243715088265;-64.519503;False
51051621;CASA;470000;27-01-2023;INMOBILIARIA;1160;350;3;3;2;ESTANCIA EL TERRON;MENDIOLAZA;-31.2603172;-64.298999;False
46741509;DEPARTAMENTO;81500;01-08-2022;INMOBILIARIA;71;71;2;1;1;ALTA CORDOBA;CORDOBA;-31.3934868;-64.1803255;False
51577963;DEPARTAMENTO;39000;28-04-2023;INMOBILIARIA;45;37;1;1;;CENTRO;CORDOBA;-31.4138191;-64.1937482;False
51487088;PH;75000;28-04-2023;INMOBILIARIA;180;80;2;1;;PRADOS DE MANANTIALES;CORDOBA;-31.4750759;-64.2623384;False
50720367;TERRENOS;280000;18-11-2022;INMOBILIARIA;2400;;;;;EL BOSQUE;CORDOBA;-31.3463832879;-64.3051374428;False
47423694;CASA;140000;31-07-2022;INMOBILIARIA;1038;150;3;2;2;VILLA DEL LAGO;VILLA CARLOS PAZ;-31.394359266260203;-64.511338;False
51542149;DEPARTAMENTO;130000;24-04-2023;INMOBILIARIA;117;76;2;2;;GENERAL PAZ;CORDOBA;-31.41129112;-64.16168976;False
51004724;TERRENOS;8000;23-01-2023;INMOBILIARIA;495;;;;;LOTE EN VENTA DE 539 M2 UBICADO EN SANTA MONICA;SANTA ROSA DE CALAMUCHITA;-32.0712690993452;-64.5728474661022;False
48942804;CASA;185000;31-07-2022;INMOBILIARIA;250;184;2;2;2;VILLA BELGRANO;CORDOBA;-31.3644943;-64.2569405;False
50742361;CASA;99000;26-11-2022;INMOBILIARIA;700;115;3;1;2;CASA DE VERANEO EN VILLA LA BOLSA - 3 DORM.;SANTA MARIA;-31.7278542842;-64.4389135278;False
46467780;CASA;195000;31-07-2022;INMOBILIARIA;210;142;2;1;2;VALLE ESCONDIDO;CORDOBA;-31.3804388;-64.2767253;False
51549262;CASA;190000;24-04-2023;INMOBILIARIA;481;240;4;4;3;VILLA BELGRANO;CORDOBA;-31.3497151;-64.2609072;False
47947538;CASA;145000;01-08-2022;INMOBILIARIA;128;128;3;3;;LOS BOULEVARES;CORDOBA;-31.347868717242967;-64.233437;False
51494447;TERRENOS;60000;15-04-2023;INMOBILIARIA;410;1;;;;ALTOS DE LA CALERA;LA CALERA;-31.362916013418175;-64.33642464232787;False
47931516;CASA;395000;01-08-2022;PARTICULAR;1350;350;3;3;4;GREENVILLE II;CORDOBA;-31.48098755;-64.16903687;False
51538089;TERRENOS;25000;22-04-2023;INMOBILIARIA;524;;1;;1;VILLA RIVERA INDARTE;CORDOBA;-31.3230624;-64.2990925;False
52081184;DEPARTAMENTO;63500;31-07-2023;INMOBILIARIA;46;40;1;1;;NUEVA CORDOBA;CORDOBA;-31.424685467;-64.1908390905;True
52027369;DEPARTAMENTO;63900;22-07-2023;INMOBILIARIA;45;40;1;1;;NUEVA CORDOBA;CORDOBA;-31.4224909;-64.1801766;True
49430748;CASA;240000;31-07-2022;INMOBILIARIA;1550;230;3;3;2;VENTA CASA EN MENDIOLAZA, BARRIO CENTRO, CORDOBA;MENDIOLAZA;-31.2666702;-64.3000107;False
47968031;TERRENOS;60000;31-07-2022;INMOBILIARIA;1450;1450;;;;MALAGUENO;MALAGUENO;-31.4428897;-64.4388196;False
51959860;CASA;78000;05-07-2023;INMOBILIARIA;58;51;2;1;1;CERRO DE LAS ROSAS;CORDOBA;-31.37974;-64.2337152;True
49330172;DEPARTAMENTO;115000;31-07-2022;INMOBILIARIA;73;73;2;1;1;JARDIN;CORDOBA;-31.4420273;-64.1762699;False
50125165;CASA;300000;09-08-2022;INMOBILIARIA;70000;100;1;2;1;VENDO 7 HAS CRUZ GRANDE;CRUZ GRANDE;-30.941523667290447;-64.50286738681639;False
49685623;CASA;158000;01-08-2022;INMOBILIARIA;1000;160;2;2;;SE VENDE CASA EN LAGO AZUL VILLA CARLOS PAZ EXCELENTES VISTAS;VILLA SANTA CRUZ DEL LAGO;-31.37326800656215;-64.4842105;False
49835939;TERRENOS;10000;01-08-2022;INMOBILIARIA;684;;;;;TERRENO EN ESTANCIA VIEJA - 10 MINUTOS DE CARLOS PAZ;ESTANCIA VIEJA;-31.376779931044798;-64.528605;False
50479263;TERRENOS;35700;13-10-2022;INMOBILIARIA;250;;;;;DOCTA;CORDOBA;-31.4618856;-64.3061217;False
52025214;TERRENOS;121000;20-07-2023;INMOBILIARIA;806;;;;;PARQUE CAPITAL;CORDOBA;-31.4460046;-64.2165497;True
51524946;CASA;55000;26-04-2023;PARTICULAR;250;100;2;1;1;ALTOS DE GENERAL PAZ;CORDOBA;-31.4060636;-64.1566908;False
51415502;CASA;64900;03-04-2023;INMOBILIARIA;393;151;5;2;1;OPORTUNIDAD VENDO 2 CASAS AL VALOR DE 1 - 2 Y 3 DORM. - LA FALDA - CORDOBA;LA FALDA;-31.1027073;-64.4793799;False
48823612;CASA;50000;31-07-2022;INMOBILIARIA;180;78;2;2;1;VALLE CERCANO;CORDOBA;-31.4862143;-64.2248743;False
50905831;TERRENOS;180000;09-01-2023;INMOBILIARIA;5000;1;;;;TERRENO DE MEDIA HECTAREA EN BARRIO GOLF LA CUMBRE;LA CUMBRE;-30.989297977774605;-64.47848692649579;False
51857828;DEPARTAMENTO;45000;30-06-2023;INMOBILIARIA;45;45;1;1;;COFICO;CORDOBA;-31.4005217;-64.1780671;True
51678311;CASA;120000;19-05-2023;INMOBILIARIA;900;140;2;2;2;MI VALLE;VILLA PARQUE SANTA ANA;-31.5875815;-64.3552181;False
50393546;CASA;60000;27-09-2022;INMOBILIARIA;355;250;2;2;2;CASA * OPORTUNIDAD * LOS PLATANOS;CORDOBA;-31.4302596;-64.2312283;False
51616195;DEPARTAMENTO;99000;10-05-2023;PARTICULAR;68;60;2;1;;NUEVA CORDOBA;CORDOBA;-31.4246035;-64.1779111;False
52080788;DEPARTAMENTO;50000;31-07-2023;INMOBILIARIA;57;50;1;;;NUEVA CORDOBA;CORDOBA;-31.4208103;-64.1854384;True
47940039;TERRENOS;90000;31-07-2022;INMOBILIARIA;340;;;;;ALTO ALBERDI;CORDOBA;-31.4160181;-64.2223606;False
47930134;CASA;650000;01-08-2022;INMOBILIARIA;1500;404;4;7;1;ALTOS DEL CHATEAU;CORDOBA;-31.3783191;-64.2723217;False
50882344;CASA;580000;22-12-2022;INMOBILIARIA;1500;400;4;3;3;LOMAS DE LA CAROLINA;CORDOBA;-31.3631886;-64.3059346;False
50241603;DEPARTAMENTO;349000;01-09-2022;PARTICULAR;255;255;3;3;1;QUEBRADA DE LAS ROSAS;CORDOBA;-31.3918453;-64.2641606;False
52091107;DEPARTAMENTO;190000;31-07-2023;INMOBILIARIA;180;169;3;3;2;GREENVILLE II;CORDOBA;-31.484262;-64.1692144;True
